word	start_time	end_time	vowel_start	vowel_end	nasal_start	nasal_end	next_seg	next_seg_start	next_seg_end	chunk_start	chunk_end	nwords	idstring
UM	278.969	279.369	278.969	279.179	279.179	279.369	sp	279.369	280.083	278.699	279.369	3229	PH02-2-1-
UM	300.123	300.522	300.123	300.433	300.433	300.522	sp	300.522	300.841	300.123	300.522	3229	PH02-2-1-
UM	348.449	348.888	348.449	348.699	348.699	348.888	D	348.888	348.939	348.449	351.679	3229	PH02-2-1-
UM	366.667	367.158	366.667	366.957	366.957	367.158	sp	367.158	368.638	366.098	367.158	3229	PH02-2-1-
UH	394.42	394.65	394.42	394.65			S	394.65	394.821	394.42	396.111	3229	PH02-2-1-
UM	404.228	404.658	404.228	404.498	404.498	404.658	sp	404.658	404.923	404.228	404.658	3229	PH02-2-1-
UM	426.823	427.143	426.823	427.053	427.053	427.143	sp	427.143	427.454	425.432	427.143	3229	PH02-2-1-
UM	453.364	453.664	453.364	453.543	453.543	453.664	sp	453.664	454.455	451.433	453.664	3229	PH02-2-1-
AND_UM	458.309	458.579	458.309	458.518	458.518	458.579	sp	458.579	458.909	458.009	458.579	3229	PH02-2-1-
UM	466.447	466.838	466.447	466.648	466.648	466.838	sp	466.838	466.868	466.158	469.238	3229	PH02-2-1-
UM	470.482	470.773	470.482	470.702	470.702	470.773	sp	470.773	471.081	469.903	470.773	3229	PH02-2-1-
UM	481.379	481.609	481.379	481.539	481.539	481.609	sp	481.609	482.133	480.448	481.609	3229	PH02-2-1-
UM	506.078	506.338	506.078	506.308	506.308	506.338	K	506.338	506.448	505.048	510.328	3229	PH02-2-1-
UM	582.909	583.279	582.909	583.199	583.199	583.279	sp	583.279	583.979	582.909	583.279	3229	PH02-2-1-
UM	596.893	597.052	596.893	597.023	597.023	597.052	B	597.052	597.072	596.262	599.083	3229	PH02-2-1-
UM	600.448	600.988	600.448	600.748	600.748	600.988	sp	600.988	601.198	600.128	600.988	3229	PH02-2-1-
UM	608.553	608.944	608.553	608.714	608.714	608.944	sp	608.944	610.148	608.104	608.944	3229	PH02-2-1-
UM	639.713	639.863	639.713	639.823	639.823	639.863	sp	639.863	640.394	638.113	639.863	3229	PH02-2-1-
UM	690.371	690.781	690.371	690.741	690.741	690.781	W	690.781	690.831	690.371	691.981	3229	PH02-2-1-
UM	821.221	821.591	821.221	821.561	821.561	821.591	sp	821.591	822.003	821.221	821.591	3229	PH02-2-1-
UM	869.468	869.758	869.468	869.598	869.598	869.758	ns	869.758	869.848	867.208	870.428	3229	PH02-2-1-
UH	1369.099	1369.499	1369.099	1369.499			L	1369.499	1369.528	1369.099	1369.709	3229	PH02-2-1-
UM	1411.098	1411.458	1411.098	1411.218	1411.218	1411.458	sp	1411.458	1411.538	1410.341	1411.648	3229	PH02-2-1-
UH	1424.773	1425.003	1424.773	1425.003			AY1	1425.003	1425.192	1423.383	1428.573	3229	PH02-2-1-
UH	1452.833	1452.893	1452.833	1452.893			M	1452.893	1452.983	1451.962	1454.703	3229	PH02-2-1-
UM	1550.598	1550.858	1550.598	1550.768	1550.768	1550.858	F	1550.858	1551.048	1550.598	1551.348	3229	PH02-2-1-
UM	1572.781	1573.17	1572.781	1573.031	1573.031	1573.17	DH	1573.17	1573.241	1572.401	1576.851	3229	PH02-2-1-
UH	1589.233	1589.853	1589.233	1589.853			sp	1589.853	1590.888	1589.233	1589.853	3229	PH02-2-1-
UM	1629.259	1629.539	1629.259	1629.469	1629.469	1629.539	D	1629.539	1629.608	1629.129	1630.509	3229	PH02-2-1-
UM	1638.339	1638.969	1638.339	1638.799	1638.799	1638.969	sp	1638.969	1639.148	1638.339	1640.009	3229	PH02-2-1-
UM	1729.403	1729.902	1729.403	1729.843	1729.843	1729.902	Y	1729.902	1729.973	1729.242	1731.713	3229	PH02-2-1-
UM	1810.496	1810.905	1810.496	1810.756	1810.756	1810.905	sp	1810.905	1811.236	1810.496	1810.905	3229	PH02-2-1-
UM	1823.729	1824.228	1823.729	1823.989	1823.989	1824.228	sp	1824.228	1825.169	1823.729	1824.228	3229	PH02-2-1-
UM	1872.233	1872.543	1872.233	1872.363	1872.363	1872.543	sp	1872.543	1873.248	1872.233	1872.543	3229	PH02-2-1-
UM	1874.618	1874.778	1874.618	1874.718	1874.718	1874.778	sp	1874.778	1875.234	1873.248	1874.778	3229	PH02-2-1-
UM	1880.038	1880.418	1880.038	1880.308	1880.308	1880.418	sp	1880.418	1880.831	1880.038	1880.418	3229	PH02-2-1-
UH	2013.989	2014.209	2013.989	2014.209			sp	2014.209	2014.429	2013.989	2014.209	3229	PH02-2-1-
UH	2116.054	2116.214	2116.054	2116.214			sp	2116.214	2117.209	2116.054	2116.214	3229	PH02-2-1-
UH	2124.573	2124.782	2124.573	2124.782			sp	2124.782	2125.698	2124.283	2124.782	3229	PH02-2-1-
UH	2126.314	2126.434	2126.314	2126.434			sp	2126.434	2127.299	2126.314	2126.434	3229	PH02-2-1-
UM	2127.299	2127.798	2127.299	2127.539	2127.539	2127.798	sp	2127.798	2132.171	2127.299	2127.798	3229	PH02-2-1-
UH	2198.935	2199.155	2198.935	2199.155			D	2199.155	2199.476	2198.536	2200.095	3229	PH02-2-1-
UH	2220.956	2220.996	2220.956	2220.996			HH	2220.996	2221.375	2220.596	2222.096	3229	PH02-2-1-
UH	2221.736	2222.096	2221.736	2222.096			sp	2222.096	2223.518	2220.596	2222.096	3229	PH02-2-1-
UH	2320.514	2320.774	2320.514	2320.774			sp	2320.774	2322.058	2320.514	2320.774	3229	PH02-2-1-
UM	2326.463	2326.663	2326.463	2326.543	2326.543	2326.663	sp	2326.663	2327.719	2326.043	2326.663	3229	PH02-2-1-
UM	12.863	13.413	12.863	13.382	13.382	13.413	sp	13.413	17.802	12.863	13.413	1262	PH02-2-10-
UM	18.343	18.993	18.343	18.853	18.853	18.993	sp	18.993	20.823	17.853	18.993	1262	PH02-2-10-
UH	31.773	32.083	31.773	32.083			AH0	32.083	32.152	30.883	32.953	1262	PH02-2-10-
UM	53.143	53.782	53.143	53.562	53.562	53.782	sp	53.782	54.943	52.872	53.782	1262	PH02-2-10-
UH	86.448	86.498	86.448	86.498			SH	86.498	86.638	86.448	87.307	1262	PH02-2-10-
UM	88.608	89.077	88.608	88.698	88.698	89.077	sp	89.077	98.527	88.608	89.077	1262	PH02-2-10-
UM	105.808	106.638	105.808	106.308	106.308	106.638	sp	106.638	106.808	105.808	107.118	1262	PH02-2-10-
UM	124.264	124.994	124.264	124.754	124.754	124.994	sp	124.994	126.054	124.264	124.994	1262	PH02-2-10-
UM	143.915	144.354	143.915	144.295	144.295	144.354	M	144.354	144.515	143.915	146.705	1262	PH02-2-10-
UM	148.855	149.075	148.855	148.884	148.884	149.075	sp	149.075	149.414	147.915	149.075	1262	PH02-2-10-
UM	166.292	166.791	166.292	166.472	166.472	166.791	sp	166.791	168.202	166.292	166.791	1262	PH02-2-10-
UM	176.892	177.352	176.892	177.272	177.272	177.352	sp	177.352	181.842	176.892	177.352	1262	PH02-2-10-
UM	181.842	182.192	181.842	181.872	181.872	182.192	sp	182.192	187.342	181.842	182.192	1262	PH02-2-10-
UM	192.802	193.112	192.802	192.992	192.992	193.112	sp	193.112	194.792	192.802	193.112	1262	PH02-2-10-
UM	248.362	248.702	248.362	248.522	248.522	248.702	sp	248.702	249.127	246.782	248.702	1262	PH02-2-10-
UM	250.308	250.528	250.308	250.468	250.468	250.528	K	250.528	250.618	249.127	253.868	1262	PH02-2-10-
UM	259.518	260.248	259.518	259.908	259.908	260.248	AY1	260.248	260.327	259.518	261.158	1262	PH02-2-10-
UH	261.428	261.648	261.428	261.648			sp	261.648	261.947	261.428	261.648	1262	PH02-2-10-
UH	291.25	291.74	291.25	291.74			sp	291.74	295.341	291.25	291.74	1262	PH02-2-10-
UM	303.811	304.781	303.811	304.651	304.651	304.781	sp	304.781	307.321	303.811	304.781	1262	PH02-2-10-
UM	334.231	334.4	334.231	334.301	334.301	334.4	sp	334.4	335.431	334.231	334.4	1262	PH02-2-10-
UH	338.201	338.311	338.201	338.311			sp	338.311	339.451	338.021	338.311	1262	PH02-2-10-
UM	369.787	370.136	369.787	369.977	369.977	370.136	sp	370.136	370.757	369.547	370.136	1262	PH02-2-10-
UM	371.667	371.917	371.667	371.817	371.817	371.917	AH0	371.917	371.987	371.667	373.857	1262	PH02-2-10-
UM	396.365	396.955	396.365	396.745	396.745	396.955	sp	396.955	398.924	396.365	396.955	1262	PH02-2-10-
UH	423.204	423.485	423.204	423.485			sp	423.485	423.875	422.555	423.485	1262	PH02-2-10-
UH	436.065	436.145	436.065	436.145			sp	436.145	436.444	435.155	436.145	1262	PH02-2-10-
UM	471.665	472.265	471.665	471.815	471.815	472.265	sp	472.265	472.644	471.325	472.265	1262	PH02-2-10-
UM	485.015	485.834	485.015	485.765	485.765	485.834	M	485.834	485.954	485.015	486.235	1262	PH02-2-10-
UM	488.955	489.505	488.955	489.205	489.205	489.505	L	489.505	489.734	488.955	490.315	1262	PH02-2-10-
UM	491.155	491.405	491.155	491.355	491.355	491.405	M	491.405	491.475	491.155	493.665	1262	PH02-2-10-
UM	524.857	525.157	524.857	525.046	525.046	525.157	ns	525.157	525.377	524.157	525.867	1262	PH02-2-10-
UM	527.926	528.257	527.926	528.117	528.117	528.257	sp	528.257	528.707	527.386	528.257	1262	PH02-2-10-
UM	533.297	533.647	533.297	533.507	533.507	533.647	sp	533.647	533.987	531.727	533.647	1262	PH02-2-10-
UM	565.348	565.728	565.348	565.588	565.588	565.728	DH	565.728	565.768	565.348	567.348	1262	PH02-2-10-
UM	568.186	568.445	568.186	568.386	568.386	568.445	F	568.445	568.726	567.786	569.886	1262	PH02-2-10-
UM	571.806	572.246	571.806	571.966	571.966	572.246	sp	572.246	572.676	571.516	572.246	1262	PH02-2-10-
UM	575.036	575.265	575.036	575.186	575.186	575.265	HH	575.265	575.375	574.556	575.956	1262	PH02-2-10-
UH	603.899	604.069	603.899	604.069			sp	604.069	604.269	603.899	604.069	1262	PH02-2-10-
UH	615.879	616.539	615.879	616.539			sp	616.539	616.618	615.879	617.999	1262	PH02-2-10-
UM	625.139	625.349	625.139	625.269	625.269	625.349	S	625.349	625.479	625.139	627.269	1262	PH02-2-10-
UM	630.419	630.959	630.419	630.908	630.908	630.959	sp	630.959	633.169	629.869	630.959	1262	PH02-2-10-
UM	633.359	633.549	633.359	633.469	633.469	633.549	sp	633.549	634.549	633.169	633.549	1262	PH02-2-10-
UM	656.694	657.154	656.694	656.854	656.854	657.154	sp	657.154	657.634	656.624	657.154	1262	PH02-2-10-
UM	699.544	700.754	699.544	699.963	699.963	700.754	sp	700.754	701.234	699.544	700.754	1262	PH02-2-10-
UM	703.924	704.304	703.924	704.273	704.273	704.304	sp	704.304	712.114	703.924	704.304	1262	PH02-2-10-
UM	728.784	729.244	728.784	728.984	728.984	729.244	sp	729.244	729.423	728.753	730.264	1262	PH02-2-10-
UH	741.894	742.093	741.894	742.093			S	742.093	742.404	741.494	744.744	1262	PH02-2-10-
UM	805.032	805.272	805.032	805.192	805.192	805.272	sp	805.272	805.331	804.832	806.222	1262	PH02-2-10-
UM	850.881	851.52	850.881	851.431	851.431	851.52	sp	851.52	853.581	850.881	851.52	1262	PH02-2-10-
UM	853.821	854.031	853.821	853.961	853.961	854.031	D	854.031	854.111	853.581	854.791	1262	PH02-2-10-
UM	856.681	856.961	856.681	856.861	856.861	856.961	sp	856.961	857.46	856.681	856.961	1262	PH02-2-10-
UM	865.301	866.041	865.301	865.781	865.781	866.041	sp	866.041	867.261	865.301	866.041	1262	PH02-2-10-
UM	869.451	869.621	869.451	869.581	869.581	869.621	D	869.621	869.671	869.451	870.34	1262	PH02-2-10-
UM	871.071	871.371	871.071	871.341	871.341	871.371	K	871.371	871.5	871.071	872.851	1262	PH02-2-10-
UM	878.991	879.5	878.991	879.171	879.171	879.5	sp	879.5	879.831	878.991	879.5	1262	PH02-2-10-
UM	885.571	886.261	885.571	885.78	885.78	886.261	sp	886.261	888.701	885.571	886.261	1262	PH02-2-10-
UM	888.701	889.26	888.701	889.231	889.231	889.26	sp	889.26	893.0	888.701	889.26	1262	PH02-2-10-
UM	898.531	898.63	898.531	898.6	898.6	898.63	sp	898.63	899.941	898.531	898.63	1262	PH02-2-10-
UM	42.713	42.993	42.713	42.823	42.823	42.993	sp	42.993	43.193	42.402	46.803	1548	PH02-2-11-
UH	51.893	52.143	51.893	52.143			ns	52.143	52.412	51.893	52.893	1548	PH02-2-11-
UH	130.979	131.449	130.979	131.449			sp	131.449	132.069	130.979	131.449	1548	PH02-2-11-
UM	198.002	198.292	198.002	198.132	198.132	198.292	DH	198.292	198.462	196.572	200.132	1548	PH02-2-11-
UH	262.253	262.564	262.253	262.564			HH	262.564	262.624	262.253	262.664	1548	PH02-2-11-
UM	276.214	276.774	276.214	276.643	276.643	276.774	sp	276.774	276.973	276.214	276.774	1548	PH02-2-11-
UH	417.588	417.698	417.588	417.698			S	417.698	417.858	416.238	422.358	1548	PH02-2-11-
UM	436.328	436.818	436.328	436.618	436.618	436.818	DH	436.818	436.857	436.328	439.128	1548	PH02-2-11-
UH	464.028	464.238	464.028	464.238			AY1	464.238	464.328	463.888	465.358	1548	PH02-2-11-
UH	466.978	467.208	466.978	467.208			HH	467.208	467.248	466.978	467.348	1548	PH02-2-11-
UM	493.368	493.768	493.368	493.538	493.538	493.768	F	493.768	493.868	492.098	498.778	1548	PH02-2-11-
UH	566.337	566.467	566.337	566.467			sp	566.467	566.617	564.547	567.487	1548	PH02-2-11-
UH	578.853	578.993	578.853	578.993			AH1	578.993	579.173	578.853	579.953	1548	PH02-2-11-
UH	578.993	579.173	578.993	579.173			sp	579.173	579.203	578.853	579.953	1548	PH02-2-11-
UH	634.502	634.842	634.502	634.842			HH	634.842	634.892	634.502	635.012	1548	PH02-2-11-
UH	637.972	638.062	637.972	638.062			DH	638.062	638.132	637.972	638.392	1548	PH02-2-11-
UH	646.892	647.321	646.892	647.321			sp	647.321	649.082	646.892	647.321	1548	PH02-2-11-
UM	806.581	807.131	806.581	806.891	806.891	807.131	sp	807.131	807.291	806.581	807.851	1548	PH02-2-11-
UM	883.951	884.691	883.951	884.26	884.26	884.691	sp	884.691	884.721	883.731	885.021	1548	PH02-2-11-
UM	887.201	887.571	887.201	887.511	887.511	887.571	L	887.571	887.861	886.581	890.921	1548	PH02-2-11-
UH	902.601	902.661	902.601	902.661			N	902.661	902.791	902.601	903.341	1548	PH02-2-11-
UH	75.614	75.673	75.614	75.673			sp	75.673	75.764	75.614	75.864	2132	PH02-2-12-
UM	133.545	134.055	133.545	133.935	133.935	134.055	S	134.055	134.134	133.545	136.035	2132	PH02-2-12-
UM	155.835	156.315	155.835	156.264	156.264	156.315	sp	156.315	156.575	155.835	156.315	2132	PH02-2-12-
UM	159.805	159.995	159.805	159.915	159.915	159.995	D	159.995	160.065	159.805	160.765	2132	PH02-2-12-
UM	236.681	237.0	236.681	236.941	236.941	237.0	sp	237.0	237.911	236.261	237.0	2132	PH02-2-12-
UM	242.111	242.511	242.111	242.231	242.231	242.511	R	242.511	242.67	242.111	242.991	2132	PH02-2-12-
UM	257.857	258.347	257.857	258.277	258.277	258.347	W	258.347	258.427	257.857	260.267	2132	PH02-2-12-
UM	285.893	286.472	285.893	286.413	286.413	286.472	sp	286.472	286.913	285.893	286.472	2132	PH02-2-12-
UM	418.875	419.265	418.875	419.195	419.195	419.265	S	419.265	419.415	417.215	420.905	2132	PH02-2-12-
UM	420.655	420.905	420.655	420.875	420.875	420.905	sp	420.905	421.225	417.215	420.905	2132	PH02-2-12-
UM	534.21	534.501	534.21	534.401	534.401	534.501	sp	534.501	534.761	533.711	534.501	2132	PH02-2-12-
UH	721.717	721.897	721.717	721.897			S	721.897	722.077	721.717	723.757	2132	PH02-2-12-
UM	732.177	732.697	732.177	732.626	732.626	732.697	sp	732.697	733.007	732.177	732.697	2132	PH02-2-12-
UM	739.447	739.877	739.447	739.647	739.647	739.877	ns	739.877	740.667	739.447	740.667	2132	PH02-2-12-
UM	979.404	979.614	979.404	979.584	979.584	979.614	P	979.614	979.705	977.265	980.135	2132	PH02-2-12-
UM	1073.645	1074.134	1073.645	1073.985	1073.985	1074.134	sp	1074.134	1079.465	1073.645	1074.134	2132	PH02-2-12-
UM	1084.515	1084.885	1084.515	1084.835	1084.835	1084.885	sp	1084.885	1085.195	1084.515	1084.885	2132	PH02-2-12-
UM	1114.145	1114.594	1114.145	1114.285	1114.285	1114.594	sp	1114.594	1115.195	1114.145	1114.594	2132	PH02-2-12-
UH	1126.685	1126.905	1126.685	1126.905			sp	1126.905	1127.074	1126.685	1127.655	2132	PH02-2-12-
UH	1134.235	1134.355	1134.235	1134.355			JH	1134.355	1134.445	1134.235	1134.735	2132	PH02-2-12-
UH	1151.185	1151.415	1151.185	1151.415			sp	1151.415	1151.565	1151.185	1151.804	2132	PH02-2-12-
UM	1151.565	1151.804	1151.565	1151.594	1151.594	1151.804	sp	1151.804	1155.665	1151.185	1151.804	2132	PH02-2-12-
UM	1160.935	1161.515	1160.935	1161.304	1161.304	1161.515	sp	1161.515	1169.005	1160.935	1161.515	2132	PH02-2-12-
UM	1172.575	1172.915	1172.575	1172.834	1172.834	1172.915	sp	1172.915	1177.505	1172.275	1172.915	2132	PH02-2-12-
UM	1288.105	1288.694	1288.105	1288.495	1288.495	1288.694	sp	1288.694	1290.365	1288.105	1288.694	2132	PH02-2-12-
UM	1311.94	1312.569	1311.94	1312.419	1312.419	1312.569	sp	1312.569	1312.81	1311.94	1312.569	2132	PH02-2-12-
UM	1326.79	1327.46	1326.79	1327.33	1327.33	1327.46	sp	1327.46	1327.74	1326.79	1327.46	2132	PH02-2-12-
UM	1496.165	1496.795	1496.165	1496.605	1496.605	1496.795	sp	1496.795	1501.095	1495.585	1496.795	2132	PH02-2-12-
UM	1543.23	1543.76	1543.23	1543.65	1543.65	1543.76	sp	1543.76	1543.77	1543.23	1544.689	2132	PH02-2-12-
UM	1571.13	1571.559	1571.13	1571.47	1571.47	1571.559	B	1571.559	1571.65	1571.13	1573.01	2132	PH02-2-12-
UM	95.953	96.353	95.953	96.293	96.293	96.353	sp	96.353	96.602	95.953	96.353	1261	PH02-2-2-
UH	97.623	97.663	97.623	97.663			sp	97.663	98.348	96.602	97.663	1261	PH02-2-2-
UH	126.164	126.244	126.164	126.244			sp	126.244	127.066	126.164	126.244	1261	PH02-2-2-
UH	234.978	235.098	234.978	235.098			K	235.098	235.288	234.768	238.473	1261	PH02-2-2-
UH	491.413	491.473	491.413	491.473			AH0	491.473	491.503	491.413	492.723	1261	PH02-2-2-
UH	89.613	89.723	89.613	89.723			HH	89.723	89.843	89.613	89.873	2960	PH02-2-3-
UM	150.324	150.634	150.324	150.484	150.484	150.634	sp	150.634	151.121	150.294	150.634	2960	PH02-2-3-
UM	242.225	242.556	242.225	242.455	242.455	242.556	sp	242.556	242.858	241.676	242.556	2960	PH02-2-3-
UM	268.563	268.883	268.563	268.793	268.793	268.883	sp	268.883	270.913	266.463	268.883	2960	PH02-2-3-
UM	398.151	398.481	398.151	398.33	398.33	398.481	sp	398.481	398.958	397.731	398.481	2960	PH02-2-3-
UH	576.241	576.311	576.241	576.311			L	576.311	576.361	575.841	576.651	2960	PH02-2-3-
UM	743.451	743.801	743.451	743.641	743.641	743.801	D	743.801	744.001	742.991	744.55	2960	PH02-2-3-
UH	811.793	812.053	811.793	812.053			IY1	812.053	812.473	810.553	814.093	2960	PH02-2-3-
UM	826.516	826.876	826.516	826.696	826.696	826.876	AY1	826.876	827.016	826.516	828.155	2960	PH02-2-3-
UM	893.458	893.638	893.458	893.607	893.607	893.638	sp	893.638	893.768	892.288	895.038	2960	PH02-2-3-
UM	2944.922	2945.461	2944.922	2945.202	2945.202	2945.461	sp	2945.461	2949.356	2944.922	2945.461	2960	PH02-2-3-
UH	2949.776	2949.846	2949.776	2949.846			sp	2949.846	2950.666	2949.356	2949.846	2960	PH02-2-3-
UM	2993.756	2994.386	2993.756	2994.086	2994.086	2994.386	sp	2994.386	2999.017	2993.756	2994.386	2960	PH02-2-3-
UM	2999.017	2999.437	2999.017	2999.407	2999.407	2999.437	sp	2999.437	3001.386	2999.017	2999.437	2960	PH02-2-3-
UM	3050.911	3051.481	3050.911	3051.4	3051.4	3051.481	sp	3051.481	3051.811	3050.911	3051.481	2960	PH02-2-3-
UM	3061.661	3062.12	3061.661	3061.941	3061.941	3062.12	sp	3062.12	3062.842	3061.661	3062.12	2960	PH02-2-3-
UM	3072.839	3073.239	3072.839	3073.159	3073.159	3073.239	sp	3073.239	3075.212	3072.839	3073.239	2960	PH02-2-3-
UM	3224.046	3224.306	3224.046	3224.216	3224.216	3224.306	K	3224.306	3224.406	3223.986	3224.875	2960	PH02-2-3-
UM	3235.564	3236.234	3235.564	3235.993	3235.993	3236.234	sp	3236.234	3237.593	3235.124	3236.234	2960	PH02-2-3-
UM	3275.351	3275.551	3275.351	3275.441	3275.441	3275.551	JH	3275.551	3275.65	3273.761	3276.021	2960	PH02-2-3-
UM	3335.621	3336.321	3335.621	3336.041	3336.041	3336.321	sp	3336.321	3338.939	3335.621	3336.321	2960	PH02-2-3-
UM	3363.196	3363.725	3363.196	3363.596	3363.596	3363.725	sp	3363.725	3364.227	3363.196	3363.725	2960	PH02-2-3-
UM	3414.131	3414.611	3414.131	3414.441	3414.441	3414.611	sp	3414.611	3415.271	3414.131	3414.611	2960	PH02-2-3-
UM	3452.434	3452.974	3452.434	3452.714	3452.714	3452.974	sp	3452.974	3455.501	3452.434	3452.974	2960	PH02-2-3-
UH	3469.336	3469.366	3469.336	3469.366			Y	3469.366	3469.466	3468.866	3471.326	2960	PH02-2-3-
UH	3577.139	3577.369	3577.139	3577.369			sp	3577.369	3577.449	3577.139	3580.759	2960	PH02-2-3-
UM	3618.392	3618.802	3618.392	3618.662	3618.662	3618.802	sp	3618.802	3619.047	3618.392	3618.802	2960	PH02-2-3-
UM	3667.619	3668.009	3667.619	3667.899	3667.899	3668.009	HH	3668.009	3668.119	3667.619	3669.289	2960	PH02-2-3-
UM	3682.914	3683.364	3682.914	3683.164	3683.164	3683.364	sp	3683.364	3683.463	3682.914	3684.023	2960	PH02-2-3-
UH	25.573	25.663	25.573	25.663			T	25.663	25.703	25.573	26.813	2137	PH02-2-4-
UH	37.893	38.522	37.893	38.522			sp	38.522	40.233	37.893	38.522	2137	PH02-2-4-
UH	40.233	40.483	40.233	40.483			sp	40.483	41.953	40.233	40.483	2137	PH02-2-4-
UH	42.913	42.973	42.913	42.973			sp	42.973	43.143	42.653	45.173	2137	PH02-2-4-
UM	44.883	45.173	44.883	45.053	45.053	45.173	sp	45.173	46.527	42.653	45.173	2137	PH02-2-4-
UH	53.68	53.9	53.68	53.9			N	53.9	54.02	53.68	56.72	2137	PH02-2-4-
UH	56.05	56.08	56.05	56.08			Y	56.08	56.13	53.68	56.72	2137	PH02-2-4-
UH	110.52	110.83	110.52	110.83			sp	110.83	110.87	110.52	112.109	2137	PH02-2-4-
UH	111.22	111.419	111.22	111.419			sp	111.419	111.53	110.52	112.109	2137	PH02-2-4-
UH	111.879	112.109	111.879	112.109			sp	112.109	113.58	110.52	112.109	2137	PH02-2-4-
UH	115.83	116.1	115.83	116.1			W	116.1	116.18	114.879	118.785	2137	PH02-2-4-
UH	122.285	122.625	122.285	122.625			sp	122.625	123.035	122.285	122.625	2137	PH02-2-4-
UH	129.255	129.285	129.255	129.285			HH	129.285	129.625	128.105	131.245	2137	PH02-2-4-
UH	202.147	202.227	202.147	202.227			sp	202.227	203.396	202.147	202.227	2137	PH02-2-4-
UH	241.357	241.457	241.357	241.457			IH1	241.457	241.606	241.117	242.027	2137	PH02-2-4-
UH	331.089	331.219	331.089	331.219			EH1	331.219	331.318	330.839	331.318	2137	PH02-2-4-
UH	419.636	419.746	419.636	419.746			HH	419.746	419.785	419.636	422.816	2137	PH02-2-4-
UH	455.576	455.686	455.576	455.686			AY1	455.686	455.866	455.576	457.026	2137	PH02-2-4-
UH	482.208	482.239	482.208	482.239			HH	482.239	482.298	481.719	482.408	2137	PH02-2-4-
UH	591.396	591.436	591.396	591.436			sp	591.436	591.606	589.946	593.336	2137	PH02-2-4-
UH	844.235	844.315	844.235	844.315			sp	844.315	844.385	844.235	845.794	2137	PH02-2-4-
UM	20.553	20.663	20.553	20.583	20.583	20.663	AY1	20.663	20.813	20.393	22.953	2338	PH02-2-5-
UH	67.923	68.153	67.923	68.153			sp	68.153	68.913	66.243	68.153	2338	PH02-2-5-
UH	132.348	132.548	132.348	132.548			AY1	132.548	132.638	132.178	133.767	2338	PH02-2-5-
UH	174.288	174.418	174.288	174.418			B	174.418	174.528	172.978	178.308	2338	PH02-2-5-
UH	195.582	195.633	195.582	195.633			AE1	195.633	195.962	195.113	196.382	2338	PH02-2-5-
UH	202.283	202.693	202.283	202.693			sp	202.693	202.743	201.563	205.373	2338	PH02-2-5-
