"idstring"	"word"	"start_time"	"end_time"	"vowel_start"	"vowel_end"	"nasal_start"	"nasal_end"	"chunk_start"	"chunk_end"	"nwords"	"sex"	"year"	"age"	"ethnicity"	"schooling"	"transcribed"	"total"	"nvowels"
"PH74-2-3-"	"UH"	761.143	761.143	761.143	761.683	NA	NA	761.143	761.683	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	766.563	766.563	766.563	766.613	NA	NA	766.563	766.613	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	772.393	772.393	772.393	772.902	NA	NA	772.113	772.902	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	780.163	780.163	780.163	780.563	NA	NA	779.873	780.563	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	783.163	783.163	783.163	783.222	NA	NA	783.163	783.222	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	788.943	788.943	788.943	789.323	NA	NA	788.483	789.323	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	803.353	802.853	803.353	803.812	NA	NA	802.853	803.812	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	806.383	806.383	806.383	806.433	NA	NA	806.383	807.993	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	830.513	830.513	830.513	830.763	NA	NA	828.373	831.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	834.223	833.803	834.223	834.423	NA	NA	833.803	834.423	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	836.053	836.053	836.053	836.133	NA	NA	836.053	836.133	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	856.423	856.193	856.423	856.553	NA	NA	856.193	858.153	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	865.753	865.753	865.753	866.103	NA	NA	865.753	866.103	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	871.152	871.152	871.152	871.513	NA	NA	870.052	873.973	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	873.923	873.513	873.923	873.973	NA	NA	870.052	873.973	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	878.503	877.613	878.503	878.753	NA	NA	877.533	878.753	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	883.213	883.213	883.213	883.303	NA	NA	882.993	883.303	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	887.932	887.932	887.932	888.382	NA	NA	887.223	888.382	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	891.113	890.062	891.113	891.383	NA	NA	889.602	893.053	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	897.383	897.153	897.383	897.642	NA	NA	897.153	897.642	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	900.273	900.273	900.273	900.752	NA	NA	899.933	900.752	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	906.133	905.643	906.133	906.743	NA	NA	905.643	906.743	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	914.653	914.653	914.653	914.863	NA	NA	913.743	914.863	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	936.753	936.753	936.753	937.293	NA	NA	936.423	937.743	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	937.393	937.393	937.393	937.743	NA	NA	936.423	937.743	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	965.123	965.123	965.123	965.732	NA	NA	965.123	965.732	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	975.643	975.643	975.643	976.113	NA	NA	975.033	976.113	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	990.523	990.523	990.523	991.042	NA	NA	990.523	991.042	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	992.923	992.673	992.923	993.313	NA	NA	992.673	993.313	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1009.243	1009.243	1009.243	1009.593	NA	NA	1008.253	1009.593	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1022.113	1022.113	1022.113	1022.503	NA	NA	1022.113	1022.503	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1032.162	1031.643	1032.162	1032.552	NA	NA	1031.643	1032.552	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1036.743	1036.343	1036.743	1036.813	NA	NA	1036.343	1036.813	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1038.663	1038.663	1038.663	1039.003	NA	NA	1037.223	1039.003	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1082.513	1082.513	1082.513	1082.983	NA	NA	1082.513	1082.983	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1083.743	1083.743	1083.743	1083.783	NA	NA	1083.743	1083.783	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1092.463	1092.463	1092.463	1092.893	NA	NA	1092.463	1092.893	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1094.213	1094.213	1094.213	1094.493	NA	NA	1094.213	1096.092	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1101.313	1101.313	1101.313	1101.842	NA	NA	1101.313	1101.842	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1106.153	1106.153	1106.153	1106.423	NA	NA	1106.153	1106.423	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1109.563	1109.563	1109.563	1109.593	NA	NA	1109.563	1109.593	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1111.313	1111.313	1111.313	1111.882	NA	NA	1111.313	1111.882	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1123.553	1123.553	1123.553	1124.222	NA	NA	1123.553	1125.633	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1133.733	1133.733	1133.733	1133.833	NA	NA	1133.733	1133.833	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1135.223	1135.223	1135.223	1135.702	NA	NA	1135.223	1135.702	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1137.083	1137.083	1137.083	1137.393	NA	NA	1136.163	1139.933	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1151.393	1150.813	1151.393	1151.753	NA	NA	1150.813	1151.753	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1155.823	1155.493	1155.823	1156.022	NA	NA	1153.923	1156.022	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1159.803	1159.803	1159.803	1160.063	NA	NA	1158.723	1162.403	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1160.583	1159.803	1160.583	1160.873	NA	NA	1158.723	1162.403	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1162.943	1162.603	1162.943	1163.103	NA	NA	1162.603	1163.103	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1164.723	1164.723	1164.723	1165.322	NA	NA	1164.723	1165.322	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1176.333	1175.883	1176.333	1176.913	NA	NA	1175.883	1176.913	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1181.843	1181.843	1181.843	1182.043	NA	NA	1181.843	1182.043	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1220.003	1219.083	1220.003	1220.343	NA	NA	1218.843	1220.343	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1231.583	1231.583	1231.583	1232.333	NA	NA	1231.583	1232.333	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1234.983	1234.983	1234.983	1235.443	NA	NA	1233.273	1235.443	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1250.362	1250.362	1250.362	1250.562	NA	NA	1249.463	1250.562	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1251.753	1251.753	1251.753	1251.922	NA	NA	1251.083	1252.883	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1261.443	1261.443	1261.443	1261.633	NA	NA	1261.443	1263.383	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1285.093	1285.093	1285.093	1285.533	NA	NA	1285.093	1287.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1292.003	1291.593	1292.003	1292.583	NA	NA	1291.593	1292.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1312.393	1312.393	1312.393	1312.633	NA	NA	1312.393	1313.073	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1315.603	1315.603	1315.603	1316.032	NA	NA	1315.603	1316.032	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1338.523	1338.523	1338.523	1338.733	NA	NA	1338.523	1343.203	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1344.583	1344.113	1344.583	1345.003	NA	NA	1344.113	1345.003	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1350.933	1350.933	1350.933	1351.442	NA	NA	1350.933	1351.442	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1377.933	1377.933	1377.933	1378.393	NA	NA	1377.933	1378.393	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1381.173	1381.173	1381.173	1381.603	NA	NA	1381.173	1383.653	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1386.363	1386.363	1386.363	1386.633	NA	NA	1386.363	1386.633	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1402.123	1402.123	1402.123	1402.533	NA	NA	1401.753	1402.533	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1421.453	1421.253	1421.453	1421.503	NA	NA	1421.253	1422.572	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1443.583	1443.583	1443.583	1443.823	NA	NA	1442.303	1445.053	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1447.353	1447.353	1447.353	1447.823	NA	NA	1447.353	1450.133	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1453.173	1453.173	1453.173	1453.693	NA	NA	1453.173	1453.693	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1468.433	1468.433	1468.433	1468.953	NA	NA	1468.433	1468.953	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1474.103	1474.103	1474.103	1474.483	NA	NA	1474.103	1475.563	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1479.403	1478.912	1479.403	1479.572	NA	NA	1478.912	1479.572	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1480.233	1480.233	1480.233	1480.533	NA	NA	1480.233	1481.773	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1519.853	1519.853	1519.853	1519.913	NA	NA	1519.853	1519.913	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1527.693	1527.353	1527.693	1527.833	NA	NA	1527.353	1527.833	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1529.233	1529.233	1529.233	1529.843	NA	NA	1529.233	1529.843	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1533.703	1533.703	1533.703	1534.083	NA	NA	1533.703	1534.083	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1539.843	1539.843	1539.843	1539.993	NA	NA	1539.313	1539.993	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1541.013	1541.013	1541.013	1541.053	NA	NA	1541.013	1541.053	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1561.863	1561.863	1561.863	1562.312	NA	NA	1561.863	1562.312	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1588.683	1588.683	1588.683	1588.913	NA	NA	1588.343	1588.913	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1592.323	1592.323	1592.323	1592.663	NA	NA	1592.323	1592.663	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1597.893	1597.893	1597.893	1598.113	NA	NA	1595.783	1598.113	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1606.273	1606.273	1606.273	1606.563	NA	NA	1604.363	1606.563	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1607.853	1607.853	1607.853	1608.463	NA	NA	1607.853	1608.463	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1611.603	1611.603	1611.603	1611.763	NA	NA	1610.593	1611.763	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1613.493	1613.493	1613.493	1613.663	NA	NA	1613.493	1616.373	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1617.153	1617.153	1617.153	1617.733	NA	NA	1617.153	1618.682	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1666.843	1666.383	1666.843	1667.103	NA	NA	1666.383	1667.653	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1685.613	1685.613	1685.613	1685.772	NA	NA	1685.203	1687.743	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1690.623	1690.623	1690.623	1690.783	NA	NA	1690.623	1690.783	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1703.083	1702.463	1703.083	1703.703	NA	NA	1702.463	1703.703	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1711.153	1711.153	1711.153	1711.603	NA	NA	1710.043	1711.603	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1715.762	1715.762	1715.762	1716.213	NA	NA	1715.193	1716.213	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1720.863	1720.863	1720.863	1721.073	NA	NA	1719.783	1721.412	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1730.633	1730.633	1730.633	1730.853	NA	NA	1730.633	1732.053	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1731.392	1731.392	1731.392	1732.053	NA	NA	1730.633	1732.053	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1732.633	1732.633	1732.633	1733.163	NA	NA	1732.633	1733.163	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1748.883	1748.883	1748.883	1749.133	NA	NA	1748.883	1749.133	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1752.543	1752.543	1752.543	1752.813	NA	NA	1751.973	1754.503	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1766.113	1765.733	1766.113	1766.573	NA	NA	1765.733	1766.573	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1815.103	1814.733	1815.103	1815.572	NA	NA	1814.733	1815.572	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1823.623	1823.623	1823.623	1824.012	NA	NA	1823.193	1825.303	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1826.983	1826.983	1826.983	1827.193	NA	NA	1826.573	1827.193	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1828.983	1828.983	1828.983	1829.273	NA	NA	1828.983	1831.963	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1838.273	1838.273	1838.273	1838.912	NA	NA	1838.273	1839.903	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1842.283	1842.283	1842.283	1842.543	NA	NA	1842.283	1843.513	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1870.873	1870.873	1870.873	1871.133	NA	NA	1870.873	1871.133	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1879.703	1879.703	1879.703	1880.223	NA	NA	1879.703	1882.293	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1881.063	1880.323	1881.063	1881.563	NA	NA	1879.703	1882.293	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1891.863	1891.473	1891.863	1892.403	NA	NA	1891.473	1892.403	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1906.313	1905.843	1906.313	1906.743	NA	NA	1905.843	1908.753	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1915.053	1914.983	1915.053	1915.482	NA	NA	1914.763	1915.482	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1916.743	1916.743	1916.743	1917.302	NA	NA	1916.743	1918.833	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1932.253	1932.253	1932.253	1932.603	NA	NA	1932.253	1934.323	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1934.763	1934.763	1934.763	1935.223	NA	NA	1934.763	1935.853	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1945.343	1945.343	1945.343	1945.942	NA	NA	1945.343	1946.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1945.942	1945.343	1945.942	1946.063	NA	NA	1945.343	1946.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1946.063	1945.343	1946.063	1946.243	NA	NA	1945.343	1946.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1946.283	1946.283	1946.283	1946.422	NA	NA	1945.343	1946.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1946.473	1946.473	1946.473	1946.583	NA	NA	1945.343	1946.583	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1962.163	1961.833	1962.163	1962.422	NA	NA	1961.833	1963.333	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1993.733	1993.733	1993.733	1994.022	NA	NA	1993.083	1994.022	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	1996.423	1996.423	1996.423	1996.613	NA	NA	1994.943	1996.613	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2007.023	2007.023	2007.023	2007.483	NA	NA	2006.693	2008.343	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2038.813	2038.043	2038.813	2039.093	NA	NA	2038.043	2039.093	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2040.533	2040.533	2040.533	2040.813	NA	NA	2040.533	2040.813	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2044.712	2044.712	2044.712	2045.112	NA	NA	2043.773	2046.523	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2046.233	2046.233	2046.233	2046.523	NA	NA	2043.773	2046.523	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2050.762	2050.762	2050.762	2051.193	NA	NA	2050.762	2051.633	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2057.853	2057.853	2057.853	2058.103	NA	NA	2054.493	2058.103	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2059.013	2059.013	2059.013	2059.512	NA	NA	2059.013	2059.512	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2070.423	2069.993	2070.423	2070.842	NA	NA	2069.993	2072.453	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2075.833	2075.833	2075.833	2076.263	NA	NA	2075.463	2077.063	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2078.303	2078.303	2078.303	2078.743	NA	NA	2078.083	2079.942	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2078.803	2078.803	2078.803	2078.963	NA	NA	2078.083	2079.942	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2084.233	2083.733	2084.233	2084.563	NA	NA	2083.733	2084.563	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2086.083	2086.083	2086.083	2086.463	NA	NA	2086.083	2086.863	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2090.362	2089.813	2090.362	2090.673	NA	NA	2089.673	2090.673	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2095.583	2094.893	2095.583	2095.783	NA	NA	2093.653	2097.143	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2099.502	2099.013	2099.502	2099.783	NA	NA	2099.013	2099.783	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2108.682	2108.682	2108.682	2109.023	NA	NA	2107.793	2109.023	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2109.453	2109.453	2109.453	2109.743	NA	NA	2109.453	2109.743	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2447.823	2447.823	2447.823	2448.003	NA	NA	2447.823	2450.323	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2455.002	2455.002	2455.002	2455.352	NA	NA	2454.563	2455.352	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2460.133	2460.133	2460.133	2460.423	NA	NA	2459.803	2460.423	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2461.333	2461.333	2461.333	2461.563	NA	NA	2461.333	2461.563	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2475.263	2475.263	2475.263	2475.953	NA	NA	2475.263	2475.953	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2482.703	2482.703	2482.703	2483.333	NA	NA	2482.703	2483.333	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2493.452	2493.452	2493.452	2493.773	NA	NA	2492.883	2493.773	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2501.673	2501.673	2501.673	2502.453	NA	NA	2501.673	2505.333	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2508.422	2508.422	2508.422	2508.672	NA	NA	2506.883	2508.672	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2509.483	2509.483	2509.483	2510.413	NA	NA	2509.483	2511.523	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2514.253	2514.253	2514.253	2515.032	NA	NA	2514.253	2515.032	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
"PH74-2-3-"	"UH"	2517.453	2517.453	2517.453	2517.823	NA	NA	2517.453	2517.823	11427	"m"	1974	30	"i/r"	"10"	5400.504	5787.985	4368
